id;veroeffentlicht;titel;auftraggeber;ort;wert_eur;frist;cpv;score;url
531072-2026;2026-07-30T22:00:00.000Z;Deutschland – Bau von Grundschulen – Elisabeth-Selbert-Schule, Babenhausen -Neubau Grundschule-;Eigenbetrieb Da-Di-Werk, Gebäudemanagement;Darmstadt;28026000;2026-08-31T07:00:00.000Z;45421100 45421143;85;https://ted.europa.eu/bg/notice/-/detail/531072-2026
529733-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Fenstern – WSA_05 / Los 5 - Fensterarbeiten;Studierendenwerk West:Brandenburg;Potsdam;;2026-09-08T08:00:00.000Z;44221000 45421132 44221100 45421000;83;https://ted.europa.eu/bg/notice/-/detail/529733-2026
530157-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Tischler - Innentüren;Kreiskrankenhaus Wolgast gGmbH;Wolgast;;2026-09-03T21:59:00.000Z;45421100;83;https://ted.europa.eu/bg/notice/-/detail/530157-2026
530406-2026;2026-07-30T22:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – 0057 - Klinikum Memmingen, Neubau Klinikum - Stahlbauarbeiten Hubschrauberlandeplatz;Klinikum Memmingen AöR;Memmingen;;2026-09-01T09:00:00.000Z;45223210;83;https://ted.europa.eu/bg/notice/-/detail/530406-2026
531324-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Neubau der Realschule Rühen - Aluelemente außen;Landkreis Gifhorn;Gifhorn;;2026-09-03T08:29:00.000Z;45421100;83;https://ted.europa.eu/bg/notice/-/detail/531324-2026
531412-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Prallwandtore, -türen und -fenster;Landeshauptstadt Hannover - Fachbereich Gebäudemanagement;Hannover;;2026-09-01T08:00:00.000Z;45421100 45421148;83;https://ted.europa.eu/bg/notice/-/detail/531412-2026
531657-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Kita Lotte Lemke;Stadt Heilbronn Rechtsamt - Zentrales Vergabemanagement -;Heilbronn;;2026-09-03T08:00:00.000Z;45421100 44221000;83;https://ted.europa.eu/bg/notice/-/detail/531657-2026
532100-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Tischlerarbeiten Fenster und Außentüren;BRD, vertr. d. BMVg, vertr. d. ABH, vertr. d. BBA;Hamburg;;2026-09-01T07:00:00.000Z;45421100;83;https://ted.europa.eu/bg/notice/-/detail/532100-2026
532639-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Türen – Innentüren Haus 1B und 3;Handwerkskammer Dortmund;Dortmund;;2026-09-07T09:00:00.000Z;44221000 45421131 44221210 44221211 44221200;83;https://ted.europa.eu/bg/notice/-/detail/532639-2026
533166-2026;2026-07-30T22:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – Stahlbau - RappSoDie;Stadt Bad Rappenau;Bad Rappenau;;2026-09-18T07:30:00.000Z;45223210;83;https://ted.europa.eu/bg/notice/-/detail/533166-2026
531731-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Landkreis Regensburg: Neubau Schwimmhalle Realschule Regenstauf, Innentüren;Landkreis Regensburg;Regensburg;67032.72;;45421100 45421110 45421120 45421131;80;https://ted.europa.eu/bg/notice/-/detail/531731-2026
531977-2026;2026-07-30T22:00:00.000Z;Deutschland – Bautischlerei-Einbauarbeiten – Bauleistungen Ganztags- und Grundschulgebäude Los 5: Außentischlerarbeiten;Gemeinde Handewitt;Handewitt;552693;;45421100 45421000;80;https://ted.europa.eu/bg/notice/-/detail/531977-2026
532870-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – 26-0120 GRUNDSCHULE LEHRE Anbau, Umbau u. Brandschutzsanierung - Innentüren;Gemeinde Lehre;Lehre;110080;;45421100;80;https://ted.europa.eu/bg/notice/-/detail/532870-2026
533201-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Vergabe von Fenster- und Außentürarbeiten für den Neubau und die Sanierung von Sporthallen (Hockey und Tennis);HTC Uhlenhorst Mülheim e.V.;Mülheim an der Ruhr;200000;;45421100;80;https://ted.europa.eu/bg/notice/-/detail/533201-2026
530371-2026;2026-07-30T22:00:00.000Z;Deutschland – Installation von Sprinkleranlagen – MA, MaReCum, Med. Fakultät Mannheim der Uni HD, Neubau Forschung und Lehre Sprinkler- und Feuerlöschanlagen;Vermögen und Bau Baden-Württemberg, Amt Mannheim und Heidelberg Dienstsitz Mannheim;Mannheim;1076271.74;2026-08-31T21:59:00.000Z;45343230;75;https://ted.europa.eu/bg/notice/-/detail/530371-2026
531044-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Schulprojekt Kardinal-von-Galen-Schule - Tischlerarbeiten/Innentüren mit Holzzarge;Stadt Harsewinkel Zentrale Vergabestelle;Harsewinkel;;;45421100;68;https://ted.europa.eu/bg/notice/-/detail/531044-2026
532356-2026;2026-07-30T22:00:00.000Z;Deutschland – Metallbauarbeiten – Grundschule Heeßen - Metallbau- und Verglasungsarbeiten;Landkreis Schaumburg - Vergabestelle;Stadthagen;;;45421100;68;https://ted.europa.eu/bg/notice/-/detail/532356-2026
533004-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – 032 Alu-Türen und, Alu Pfosten Riegel F., Alu-Fenster;Stadt Augsburg;Augsburg;;2026-08-07T08:30:00.000Z;45421100;68;https://ted.europa.eu/bg/notice/-/detail/533004-2026
529942-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Trennwänden – Trockenbauarbeiten / Anbau Kreishaus Wittlich;Kreisverwaltung Bernkastel-Wittlich;Wittlich;;2026-09-01T07:59:00.000Z;45421141 45421146;63;https://ted.europa.eu/bg/notice/-/detail/529942-2026
529999-2026;2026-07-30T22:00:00.000Z;Deutschland – Gipskartonarbeiten – NSBP - Neubau Familienbad in Pfungstadt: V21SB01-10 Trockenbau;Magistrat der Stadt Pfungstadt;Pfungstadt;;2026-09-01T09:00:00.000Z;45421141 45421146 45421152;63;https://ted.europa.eu/bg/notice/-/detail/529999-2026
530069-2026;2026-07-30T22:00:00.000Z;Deutschland – Installation von Einbauküchen – Küchentechnische Anlagen - RappSoDie;Stadt Bad Rappenau;Bad Rappenau;;2026-09-28T08:30:00.000Z;45421151;63;https://ted.europa.eu/bg/notice/-/detail/530069-2026
530547-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Trennwänden – Kita Lotte Lemke;Stadt Heilbronn Rechtsamt - Zentrales Vergabemanagement -;Heilbronn;;2026-09-08T07:30:00.000Z;45421141;63;https://ted.europa.eu/bg/notice/-/detail/530547-2026
530928-2026;2026-07-30T22:00:00.000Z;Deutschland – Bautischlerei-Einbauarbeiten ohne Metall – 62-2026-530-EA - Tischlerarbeiten DIN 18358 - Feste Einbauten;Stadt Regensburg;Regensburg;;2026-08-31T09:00:00.000Z;45421150;63;https://ted.europa.eu/bg/notice/-/detail/530928-2026
531321-2026;2026-07-30T22:00:00.000Z;Deutschland – Metallbauarbeiten – Neubau Kindertagesstätte Hergensweiler - Metallbauarbeiten;Gemeinde Hergensweiler;Hergensweiler;;2026-09-07T09:00:00.000Z;45341000;63;https://ted.europa.eu/bg/notice/-/detail/531321-2026
532163-2026;2026-07-30T22:00:00.000Z;Deutschland – Metallbauarbeiten – Metallbau - Stahl- und Rohrrahmentüren 70-00001-2880-57 - PR1263647-2880-B;Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V. - Einkauf B12 - Vergabestelle Bau;München;;2026-09-03T09:00:00.000Z;44221200 45421131;63;https://ted.europa.eu/bg/notice/-/detail/532163-2026
532260-2026;2026-07-30T22:00:00.000Z;Deutschland – Metallbauarbeiten – Stahlbauarbeiten Schule Siegburger Straße;Landeshauptstadt Düsseldorf, Der Oberbürgermeister, Amt für Recht, Vergabe und Versicherungen, Zentrale Vergabestelle;Düsseldorf;;2026-09-01T08:00:00.000Z;45421140 45343100;63;https://ted.europa.eu/bg/notice/-/detail/532260-2026
532271-2026;2026-07-30T22:00:00.000Z;"Deutschland – Bauarbeiten für Schulgebäude – Sanierung und Erweiterung der Grundschule Bremervörde; Trockenbauarbeiten";Stadt Bremervörde;Bremervörde;;2026-09-03T07:30:00.000Z;44221100 44221200;63;https://ted.europa.eu/bg/notice/-/detail/532271-2026
532383-2026;2026-07-30T22:00:00.000Z;Deutschland – Bau von weiterführenden Schulen – Realschule Eggenfelden BA 5, Innentüren;Landkreis Rottal-Inn;Pfarrkirchen;;2026-09-16T09:00:00.000Z;45421111 45421131;63;https://ted.europa.eu/bg/notice/-/detail/532383-2026
532663-2026;2026-07-30T22:00:00.000Z;Deutschland – Brandschutzarbeiten – BLB NRW D/Wuppertal(WE2477)/D-M2200 JZ W/Instandhaltung Geb.2 /047 Dämm- und Brandschutzarbeiten an technischen Anlagen (AG und LG) 065-26-00238;Bau- und Liegenschaftsbetrieb NRW Düsseldorf;Düsseldorf;;2026-09-03T06:30:00.000Z;45343100;63;https://ted.europa.eu/bg/notice/-/detail/532663-2026
533307-2026;2026-07-30T22:00:00.000Z;Deutschland – Installation von Feuerlöschanlagen – Erweiterung und Anbau Kreishaus I für Leitstelle und Verwaltung - Gaslöschanlage;Kreis Coesfeld;Coesfeld;;2026-09-03T08:00:00.000Z;45343200 45343100 45343000;63;https://ted.europa.eu/bg/notice/-/detail/533307-2026
533437-2026;2026-07-30T22:00:00.000Z;Deutschland – Bautischlerei-Einbauarbeiten mit Metall, außer Türen und Fenstern – SLUB Interim Haus F;Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale, Zentralstelle Vergabe- und Vertragsmanagement;Dresden;;2026-09-04T07:00:00.000Z;45421140;63;https://ted.europa.eu/bg/notice/-/detail/533437-2026
529783-2026;2026-07-30T22:00:00.000Z;Deutschland – Installation von Sprinkleranlagen – A2 143250 HLT San. 2.OG/DG Wassernebel Löschanl. Hochdruck;Land Hessen, vertreten durch den Landesbetrieb Bau und Immobilien Hessen, Zentrale Vergabe;Bad Nauheim;90129.76;;45343230;60;https://ted.europa.eu/bg/notice/-/detail/529783-2026
530076-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Türen – Erweiterung Grundschule Trostberg - Gewerk: Schreinerarbeiten - Innentüren;Stadt Trostberg;Trostberg;150423;;45421131 45421000;60;https://ted.europa.eu/bg/notice/-/detail/530076-2026
530927-2026;2026-07-30T22:00:00.000Z;Deutschland – Installation von Trennwänden – Erweiterung Waldschule, WC-Trennwände;Stadt Walldorf;Walldorf;2861288;;45421152;60;https://ted.europa.eu/bg/notice/-/detail/530927-2026
531142-2026;2026-07-30T22:00:00.000Z;Deutschland – Errichtung von Geländern – Schlosserarbeiten, Neubau Feuer- und Rettungswache II, Saturnstr. 7, 42699 Solingen;Stadt Solingen;Solingen;142333.5;;45341000;60;https://ted.europa.eu/bg/notice/-/detail/531142-2026
529889-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Fenstern – 031 Holz-Alufenster und Holz-Alu Pfosten Riegel F.;Stadt Augsburg;Augsburg;;2026-08-07T08:00:00.000Z;45421132;48;https://ted.europa.eu/bg/notice/-/detail/529889-2026
530368-2026;2026-07-30T22:00:00.000Z;"Deutschland – Einbau von Trennwänden – Neubau Friedensschule Osnabrück; mobile Trennwände";Stadt Osnabrück - FD Öffentliche Aufträge;Osnabrück;;2026-08-10T06:30:00.000Z;45421141 45421000;48;https://ted.europa.eu/bg/notice/-/detail/530368-2026
531081-2026;2026-07-30T22:00:00.000Z;Deutschland – Gipskartonarbeiten – KiTa Edithweg - Trockenbauarbeiten und Innentüren;Stadt Dinslaken - Der Bürgermeister für die Prozent GmbH;Dinslaken;;;45421131;48;https://ted.europa.eu/bg/notice/-/detail/531081-2026
533000-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Türen – 033 Stahl- und Stahlglastüren;Stadt Augsburg;Augsburg;;2026-08-07T09:00:00.000Z;45421131;48;https://ted.europa.eu/bg/notice/-/detail/533000-2026
531340-2026;2026-07-30T22:00:00.000Z;Deutschland – Einbau von Fenstern – Absicherung Fenster;Ministerium für Finanzen und Digitalisierung Mecklenburg-Vorpommern;Schwerin;54485.86;;45421132;40;https://ted.europa.eu/bg/notice/-/detail/531340-2026
527350-2026;2026-07-29T22:00:00.000Z;Deutschland – Bauarbeiten – Energieverwertung Schwaben gKU, Fenster, Neubau einer Klärschlammtrockung mit Pyrolyse und Verwaltungsgebäude;Kommunale Energieverwertung Schwaben gKU;Mindelheim;;2026-08-28T08:00:00.000Z;45421100 44221100 45421132;83;https://ted.europa.eu/bg/notice/-/detail/527350-2026
527544-2026;2026-07-29T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Sanierung und Erweiterung der Grundschule Tannenkirch - Fensterarbeiten Kunststoff;Stadt Kandern;Kandern;;2026-09-02T12:00:00.000Z;45421100;83;https://ted.europa.eu/bg/notice/-/detail/527544-2026
528000-2026;2026-07-29T22:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – 17-VE3130-02 / Stahlbauarbeiten OP-Ansaugturm;KLINIKEN SÜDOSTBAYERN AG;Traunstein;;2026-08-31T08:30:00.000Z;45223210;83;https://ted.europa.eu/bg/notice/-/detail/528000-2026
528428-2026;2026-07-29T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Sanierung und Erweiterung der Grundschule Tannenkirch - Fensterarbeiten Holz;Stadt Kandern;Kandern;;2026-09-02T09:15:00.000Z;45421100;83;https://ted.europa.eu/bg/notice/-/detail/528428-2026
529024-2026;2026-07-29T22:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – Justizvollzugsanstalt Bautzen - Erweiterung Sicherungsverwahrung;Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale, Zentralstelle Vergabe- und Vertragsmanagement;Dresden;;2026-09-01T07:00:00.000Z;45223210 45342000;83;https://ted.europa.eu/bg/notice/-/detail/529024-2026
529082-2026;2026-07-29T22:00:00.000Z;Deutschland – Bautischlerarbeiten – BRA - Erweiterung der Grund- und Mittelschule in Brannenburg LV108 Fenster/Türen;Gemeinde Brannenburg;Brannenburg;;2026-08-31T08:30:00.000Z;45421100 45421000 45341000 45421130 45421131 45421132 45421144 45421145;83;https://ted.europa.eu/bg/notice/-/detail/529082-2026
529443-2026;2026-07-29T22:00:00.000Z;"Deutschland – Bauarbeiten – Ausschreibung von Außenfenster; Außentüren (Gewerk 326B) für den Neubau des AKK";AKK Altonaer Kinderkrankenhaus gGmbH;Hamburg;;2026-08-14T08:00:00.000Z;44221000 45421100;83;https://ted.europa.eu/bg/notice/-/detail/529443-2026
527009-2026;2026-07-29T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Bertha-von-Suttner-Gymnasium, Erweiterung / Anbau G9 - Außenfenster & Innentüren;SBO Servicebetriebe Oberhausen - Eigenbetrieb der Stadt Oberhausen;Oberhausen;1030184;;45421100 45421130;80;https://ted.europa.eu/bg/notice/-/detail/527009-2026
527505-2026;2026-07-29T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Metallbauarbeiten Haus 7;Handwerkskammer Dortmund;Dortmund;140422.5;;45421100 44221000;80;https://ted.europa.eu/bg/notice/-/detail/527505-2026
527863-2026;2026-07-29T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Neubau Betriebshof Grünflächen und Forsten, Giebel 46, Wuppertal, Alufenster- und Türen, PR-Fassade, Sonnenschutz;Stadt Wuppertal;Wuppertal;490193.37;;45421100 45421132 45421131 45421143;80;https://ted.europa.eu/bg/notice/-/detail/527863-2026
528789-2026;2026-07-29T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Sanierung Mali-Gemeinschaftsschule: Fenster, Außentüren - Fluchttüren;Stadt Biberach an der Riss;Biberach an der Riss;107210;;45421100;80;https://ted.europa.eu/bg/notice/-/detail/528789-2026
527971-2026;2026-07-29T22:00:00.000Z;Deutschland – Bautischlerei-Einbauarbeiten ohne Metall – DLR Standort Oberpfaffenhofen: Neubau Betriebsrestaurant und Konferenzzentrum (BRK), Schreinerarbeiten Einbaumöbel (26-0249_B);Deutsches Zentrum für Luft- und Raumfahrt e. V.;Braunschweig;205014.87;2026-09-02T07:30:00.000Z;45421150;75;https://ted.europa.eu/bg/notice/-/detail/527971-2026
527360-2026;2026-07-29T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – 0057 - Klinikum Memmingen, Neubau Klinikum - Stahl-Glas-Türen;Klinikum Memmingen AöR;Memmingen;;2026-08-06T09:00:00.000Z;45421100;68;https://ted.europa.eu/bg/notice/-/detail/527360-2026
527551-2026;2026-07-29T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Erich-Kästner-Schule Lich - Neubau Erweiterung - Glasfassade Fenster und Aussentüren;Landkreis Gießen - Der Kreisausschuss -;Gießen;;;45421100 45421140 45421143;68;https://ted.europa.eu/bg/notice/-/detail/527551-2026
528721-2026;2026-07-29T22:00:00.000Z;Deutschland – Einbau von Fenstern – NBKO_300_115_Fenster;Bezirk Oberfranken - Namens und im Auftrag der Gesundheitseinrichtungen des Bezirks Oberfranken;Bayreuth;;;45421160 45421132 45421143;68;https://ted.europa.eu/bg/notice/-/detail/528721-2026
528827-2026;2026-07-29T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Fensterbauarbeiten und Außentüren, Max-Weber-Schule;Stadt Freiburg i. Br. - Vergabemanagement;Freiburg im Breisgau;;2026-08-04T07:20:00.000Z;45421100;68;https://ted.europa.eu/bg/notice/-/detail/528827-2026
527089-2026;2026-07-29T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern – Sanierung und Erweiterung der Grundschule Tannenkirch - Fensterarbeiten_Alu;Stadt Kandern;Kandern;;2026-09-02T08:30:00.000Z;45421130;63;https://ted.europa.eu/bg/notice/-/detail/527089-2026
527233-2026;2026-07-29T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern – TUD WIL Willersbau, Gesamtsanierung;Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale, Zentralstelle Vergabe- und Vertragsmanagement;Dresden;;2026-09-16T07:00:00.000Z;45421130;63;https://ted.europa.eu/bg/notice/-/detail/527233-2026
528284-2026;2026-07-29T22:00:00.000Z;Deutschland – Einbau von Türen – Energieverwertung Schwaben gKU, Türen und Tore, Neubau einer Klärschlammtrockung mit Pyrolyse und Verwaltungsgebäude;Kommunale Energieverwertung Schwaben gKU;Mindelheim;;2026-08-28T08:00:00.000Z;45421131 44221300 44221200 44221220 45421148;63;https://ted.europa.eu/bg/notice/-/detail/528284-2026
528839-2026;2026-07-29T22:00:00.000Z;Deutschland – Zimmer- und Tischlerarbeiten – Offenes Verfahren: Zimmerarbeiten inkl. Fenster - Anbau Grundschule St. Engelbert;Stadtverwaltung Brilon;Brilon;;2026-08-31T10:00:00.000Z;45421130;63;https://ted.europa.eu/bg/notice/-/detail/528839-2026
529148-2026;2026-07-29T22:00:00.000Z;Deutschland – Installation von Sanitäreinrichtungen – Sanierung Campus Wuppertal, VE401 Sanitär + Feuerlöschtechnik;BARMER Beschaffung und Vergabe;Wuppertal;;2026-09-15T08:00:00.000Z;45343200;63;https://ted.europa.eu/bg/notice/-/detail/529148-2026
526341-2026;2026-07-29T22:00:00.000Z;Deutschland – Bauleistungen im Hochbau – Neubau Gebäude für Gemeinschaftliches Wohnen mit Tagesstruktur in Osterhofen - Tischlerarbeiten 2, Innentüren;Lebenshilfe Deggendorf e.V.;Deggendorf;243676;;45421131;60;https://ted.europa.eu/bg/notice/-/detail/526341-2026
526578-2026;2026-07-29T22:00:00.000Z;Deutschland – Brandschutz-Installationsarbeiten – Sanierung Rathaus mit Kulturzentrum: Rauchableitung Theater;Stadt Bocholt;Bocholt;188919.62;;45343000 45343100;60;https://ted.europa.eu/bg/notice/-/detail/526578-2026
526897-2026;2026-07-29T22:00:00.000Z;"Deutschland – Einbau von Türen – Heiligenwegschule - Erweiterung/Sanierung/Brandschutz; Innentüren";Stadt Osnabrück - FD Öffentliche Aufträge;Osnabrück;133096;;45421131 44221200 44221210 44221220;60;https://ted.europa.eu/bg/notice/-/detail/526897-2026
527075-2026;2026-07-29T22:00:00.000Z;Deutschland – Einbau von Fenstern – Gesamtsanierung Stadthalle Görlitz | Los 22.2 - Tischlerarbeiten Altbau | Offenes Verfahren gemäß § 3 Nr. 1 VOB/A EU;Stadtverwaltung Görlitz;Görlitz;232038.1;;45421132;60;https://ted.europa.eu/bg/notice/-/detail/527075-2026
527386-2026;2026-07-29T22:00:00.000Z;Deutschland – Bauleistungen im Hochbau – Sanierung und Erweiterung der Grundschule Röthlein - Küchenbauarbeiten;Gemeinde Röthlein;Röthlein;84815;;45421151;60;https://ted.europa.eu/bg/notice/-/detail/527386-2026
527618-2026;2026-07-29T22:00:00.000Z;Deutschland – Installation von Einbauküchen – Küchentechnik;Gemeinde Kumhausen;Kumhausen;288424;;45421151;60;https://ted.europa.eu/bg/notice/-/detail/527618-2026
529130-2026;2026-07-29T22:00:00.000Z;Deutschland – Einbau von Türen – LB 007 - Tischlerarbeiten Innentüren, 2. BA, Comenius-Förderschule (53), 14473 Potsdam;Kommunaler Immobilien Service Potsdam (KIS) Eigenbetrieb der Landeshauptstadt Potsdam;Potsdam;140037;;45421131;60;https://ted.europa.eu/bg/notice/-/detail/529130-2026
528602-2026;2026-07-29T22:00:00.000Z;"Deutschland – Einbau von Trennwänden – BLB NRW / NL Dortmund / RUB (WE3534); Forschungsbau THINK / Trockenbauarbeiten / 010-23-00127";Bau- und Liegenschaftsbetrieb NRW;Dortmund;2500065747;;45421141;50;https://ted.europa.eu/bg/notice/-/detail/528602-2026
529108-2026;2026-07-29T22:00:00.000Z;"Deutschland – Einbau von Türen – Erweiterung Realschule Schloß Neuhaus; Metallbau Stahlzargen";Stadt Paderborn;Paderborn;;;45421131;48;https://ted.europa.eu/bg/notice/-/detail/529108-2026
526614-2026;2026-07-29T22:00:00.000Z;Deutschland – Installation von Einbaumöbeln – Erweiterung Grundschule Trostberg - Gewerk: Terrassenmöblierung;Stadt Trostberg;Trostberg;30410;;45421153;40;https://ted.europa.eu/bg/notice/-/detail/526614-2026
522897-2026;2026-07-28T22:00:00.000Z;Deutschland – Bauarbeiten – LK Aurich - Aluminiumfenster und -türen - Conerus-Schule (BBS) Norden;Landkreis Aurich - Technisches Gebäudemanagement;Aurich (Ostfriesland);;2026-09-14T08:00:00.000Z;45421100;83;https://ted.europa.eu/bg/notice/-/detail/522897-2026
524241-2026;2026-07-28T22:00:00.000Z;Deutschland – Bauarbeiten – Neubau Haus 1 GS Hildburghausen - Los 11 Tischlerarbeiten;Landratsamt Hildburghausen;Hildburghausen;;2026-08-31T08:00:00.000Z;45421100;83;https://ted.europa.eu/bg/notice/-/detail/524241-2026
524490-2026;2026-07-28T22:00:00.000Z;Deutschland – Transportmittel und Erzeugnisse für Verkehrszwecke – Beschaffung von mobilen Sicherheitsbarrieren mit Zubehör für die Landeshauptstadt Magdeburg für den temporären Einsatz beim Weihnachtsmarkt 2026 - Miete;Landeshauptstadt Magdeburg, Die Oberbürgermeisterin;Magdeburg;;2026-08-12T06:00:00.000Z;34928310;68;https://ted.europa.eu/bg/notice/-/detail/524490-2026
522828-2026;2026-07-28T22:00:00.000Z;Deutschland – Metallbauarbeiten – Bildungscampus - Neue Oberschule in Görlitz | Los 3104 – Schlosserarbeiten/ Stahlbau | Offenes Verfahren gemäß § 3 Nr. 1 VOB/A EU;Stadtverwaltung Görlitz;Görlitz;113890.04;;45223210;80;https://ted.europa.eu/bg/notice/-/detail/522828-2026
523210-2026;2026-07-28T22:00:00.000Z;Deutschland – Installation von Markisen – Fenster und Außentüren, Breisacher Hof;Stadt Freiburg i. Br. - Vergabemanagement;Freiburg im Breisgau;646998.73;;44221000 45421160 45421144 44221120 44221200 44221220 44221230;80;https://ted.europa.eu/bg/notice/-/detail/523210-2026
523510-2026;2026-07-28T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – 2025-0416, Glastrennwände, Erweiterung Schulstandort zur 3-Zügigkeit, GGS Morsbroicher Straße 14, 51375 Leverkusen;Stadt Leverkusen - Fachbereich Recht und Vergabestelle;Leverkusen;125986.4;;45421100 45421160 45421141 45421143;80;https://ted.europa.eu/bg/notice/-/detail/523510-2026
523886-2026;2026-07-28T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – ELCH Fenster Türen Sonnenschutz;Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord;Berlin;204596;;45421100;80;https://ted.europa.eu/bg/notice/-/detail/523886-2026
524100-2026;2026-07-28T22:00:00.000Z;Deutschland – Verglasungsarbeiten – GS Fritz-Boehle - Fenster und Außentüren;Stadtverwaltung Emmendingen;Emmendingen;1519509;;45421100 45421130;80;https://ted.europa.eu/bg/notice/-/detail/524100-2026
524888-2026;2026-07-28T22:00:00.000Z;Deutschland – Bauarbeiten für Stahlkonstruktionen – Neubau Betriebshof Grünflächen und Forsten, Giebel 46, Wuppertal, Stahlbau;Stadt Wuppertal;Wuppertal;709317.56;;45223210;80;https://ted.europa.eu/bg/notice/-/detail/524888-2026
525058-2026;2026-07-28T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Stahltüren, Rettungszentrum;Stadt Freiburg i. Br. - Vergabemanagement;Freiburg im Breisgau;149179;;45421100 45223210 44221200 44221220 45421111 45421120 45421131;80;https://ted.europa.eu/bg/notice/-/detail/525058-2026
525167-2026;2026-07-28T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern sowie Zubehör – Tischlerarbeiten - Innentüren;Gemeinde Kumhausen;Kumhausen;219847;;45421100;80;https://ted.europa.eu/bg/notice/-/detail/525167-2026
525709-2026;2026-07-28T22:00:00.000Z;Deutschland – Bautischlerarbeiten – Gewerbezentrum Alanbrooke Paderborn mit dem Schwerpunkt Kreativwirtschaft;Alanbrooke Block 4 UG (haftungsbeschränkt);Paderborn;285091.1;;44221000 45421000 44221100;80;https://ted.europa.eu/bg/notice/-/detail/525709-2026
523897-2026;2026-07-28T22:00:00.000Z;Deutschland – Einbau von Fenstern – Holz-Alu-Fenster, Focke-Museum Bremen;Immobilien Bremen - Eigenbetrieb der Stadtgemeinde Bremen;Bremen;;2026-08-28T08:00:00.000Z;45421132;63;https://ted.europa.eu/bg/notice/-/detail/523897-2026
523936-2026;2026-07-28T22:00:00.000Z;Deutschland – Installateurarbeiten und Verlegung von Abwasserleitungen – Sanitärinstallationen Julius-Leber-Schule, Seilerstr. 32, Frankfurt a.M. - Vorabmaßnahmen;Stadt Frankfurt am Main - Amt für Bau und Immobilien;Frankfurt am Main;;2026-08-13T07:00:00.000Z;45343000;48;https://ted.europa.eu/bg/notice/-/detail/523936-2026
524106-2026;2026-07-28T22:00:00.000Z;Deutschland – Einbau von Türen – BA 4 Schreinerarbeiten Innentüren;Stadt Augsburg;Augsburg;;2026-09-08T08:00:00.000Z;45421131 45421000 44221200;63;https://ted.europa.eu/bg/notice/-/detail/524106-2026
