id;veroeffentlicht;titel;auftraggeber;ort;wert_eur;frist;cpv;score;url
547255-2026;2026-08-06T22:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – Sanierung Hermann-Greiner-Realschule 5. BA - Elektroarbeiten;Stadtverwaltung Neckarsulm;Neckarsulm;;2026-09-08T09:20:00.000Z;45311200;83;https://ted.europa.eu/bg/notice/-/detail/547255-2026
547522-2026;2026-08-06T22:00:00.000Z;Deutschland – Bauarbeiten – BLB BB / BI / HvB-Herzog von Braunschweig Kaserne Minden / Neubau Lagergebäude 401 / TGA Heizungs- und Sanitärarbeiten / 080-26-00577;Bau- und Liegenschaftbetrieb NRW Bundesbau;Düsseldorf;;2026-09-08T07:00:00.000Z;45331000 45332400;83;https://ted.europa.eu/bg/notice/-/detail/547522-2026
547628-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Gymnasium Füssen - Heizung/Kälte;Landkreis Ostallgäu;Marktoberdorf;;2026-09-02T08:00:00.000Z;45331000 45331100 45331230;83;https://ted.europa.eu/bg/notice/-/detail/547628-2026
547665-2026;2026-08-06T22:00:00.000Z;Deutschland – Bauarbeiten – VE Heizungs- und Sanitärinstallationen (KG 410 & KG 420), Herrichtung und brandschutztechnische Neugliederung der Bürogebäude, HOCHBAU-25, Verwaltungsbebäude, Junggesellenstraße 6-8, 44787 Bochum;Stadt Bochum, Referat Zentrale Vergabestelle;Bochum;;2026-09-01T08:00:00.000Z;45331000 45332400 45332200 45332300 45331100;83;https://ted.europa.eu/bg/notice/-/detail/547665-2026
548187-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Elektroanlagen – Ausweichquartier Gymnasium Siegesstr. Wuppertal. Neubau Umkleidegebäude, Dietrich-Bonhoeffer-Weg 1, Elektrotechnik;Stadt Wuppertal;Wuppertal;;2026-09-09T06:00:00.000Z;45311000;83;https://ted.europa.eu/bg/notice/-/detail/548187-2026
548241-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Heizung-,Lüftungs- und Kältearbeiten in der HV Essen - Bestand;Emschergenossenschaft;Essen;;2026-09-01T08:00:00.000Z;45331000;83;https://ted.europa.eu/bg/notice/-/detail/548241-2026
548490-2026;2026-08-06T22:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – Gewerbeschulstr 109 Neubau Installation Elektroinstallation;Stadt Wuppertal;Wuppertal;;2026-09-07T07:00:00.000Z;45311200;83;https://ted.europa.eu/bg/notice/-/detail/548490-2026
548495-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von elektrischen Leitungen – Sportpark Süd - Neubau Stadion- und Trainingsgebäude, Elektroarbeiten;Stadt Offenburg, Fachbereich Bauservice, Zentrale Vergabestelle;Offenburg;;2026-09-24T08:30:00.000Z;45310000;83;https://ted.europa.eu/bg/notice/-/detail/548495-2026
548936-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Heizungstechnik, Kältetechnik, GCT Ink VE4040;GCT lncubator Berlin GmbH;Berlin;;2026-09-03T08:00:00.000Z;45331000;83;https://ted.europa.eu/bg/notice/-/detail/548936-2026
549276-2026;2026-08-06T22:00:00.000Z;Deutschland – Installateurarbeiten und Verlegung von Abwasserleitungen – Gymnasium Füssen - Sanitär;Landkreis Ostallgäu;Marktoberdorf;;2026-09-02T08:10:00.000Z;45332000 45332200 45332300 45332400 45333000;83;https://ted.europa.eu/bg/notice/-/detail/549276-2026
549446-2026;2026-08-06T22:00:00.000Z;Deutschland – Bau von Fernheizleitungsnetzen – Heizungsinstallationen Julius-Leber-Schule, Seilerstr. 32, Frankfurt a.M. - Vorabmaßnahmen;Stadt Frankfurt am Main - Amt für Bau und Immobilien;Frankfurt am Main;;2026-09-10T07:00:00.000Z;45331000;83;https://ted.europa.eu/bg/notice/-/detail/549446-2026
549510-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Verbandsgemeinde Arzfeld - Grundschule Daleiden - Sanierung und Umnutzung;Verbandsgemeindeverwaltung Arzfeld;Arzfeld;;2026-09-03T08:45:00.000Z;45331000 45331210;83;https://ted.europa.eu/bg/notice/-/detail/549510-2026
549551-2026;2026-08-06T22:00:00.000Z;Deutschland – Blitzschutzarbeiten – Generalsanierung Theater Vorpommern - Spielstätte Greifswald / Instandsetzung und Erweiterung;Universitäts- und Hansestadt Greifswald, Der Oberbürgermeister;Greifswald;;2026-09-09T12:00:00.000Z;45311000 45312310 45312311;83;https://ted.europa.eu/bg/notice/-/detail/549551-2026
550290-2026;2026-08-06T22:00:00.000Z;Deutschland – Bauarbeiten für Gebäude im Gesundheits- und Sozialwesen, für Krematorien und öffentliche Toiletten – Angiografieanlage - HLSK;BG Klinikum Bergmannstrost Halle gGmbH;Halle (Saale);;2026-09-09T08:00:00.000Z;45331000 45331200 45331210;83;https://ted.europa.eu/bg/notice/-/detail/550290-2026
547199-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Elektroanlagen – Kirschgarten 2. BA, Haus 9 A+B+C+D, Am Heimathaus 40-46 in 48157 Münster-Handorf, Neubau von 4 MFH, davon 2 Hs. mit 18 öfftl. gef. WE + 2 Hs. mit Wohngruppen für 25 WE - Elektroarbeiten;Wohn + Stadtbau Wohnungsunternehmen der Stadt Münster GmbH;Münster;419124.39;;45311000 45311200 45315000 45317000 45315100;80;https://ted.europa.eu/bg/notice/-/detail/547199-2026
547861-2026;2026-08-06T22:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – René-Schickele-Schule, Sanierung und Erweiterung Grundschule - Elektro- und Informationstechnik;Gemeinde Badenweiler, Bauamt;Badenweiler;948480.17;;45311200;80;https://ted.europa.eu/bg/notice/-/detail/547861-2026
548243-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Bauleistungen für die umfassende Sanierung der Grundschule Daleiden;Verbandsgemeindeverwaltung Arzfeld;Arzfeld;1062823.24;;45331000;80;https://ted.europa.eu/bg/notice/-/detail/548243-2026
548298-2026;2026-08-06T22:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – 270 Elektroarbeiten von Schwachstrom und Starkstrom;Stadt Augsburg;Augsburg;563250.08;;45311200 45317300;80;https://ted.europa.eu/bg/notice/-/detail/548298-2026
548497-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – René-Schickele-Schule, Sanierung und Erweiterung Grundschule - Heizungstechnik;Gemeinde Badenweiler, Bauamt;Badenweiler;294167.96;;45331000;80;https://ted.europa.eu/bg/notice/-/detail/548497-2026
548571-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – René-Schickele-Schule, Sanierung und Erweiterung Grundschule - Lüftungstechnik;Gemeinde Badenweiler, Bauamt;Badenweiler;482922.37;;45331000 45331200;80;https://ted.europa.eu/bg/notice/-/detail/548571-2026
549541-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Sanitäreinrichtungen – René-Schickele-Schule, Sanierung und Erweiterung Grundschule - Sanitärtechnik;Gemeinde Badenweiler, Bauamt;Badenweiler;194019.86;;45330000 45332400;80;https://ted.europa.eu/bg/notice/-/detail/549541-2026
549916-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – 310 Lufttechnische Anlagen und Abgasabsaugung;Stadt Augsburg;Augsburg;241963.28;;45331000 45331200 45331210 45331220;80;https://ted.europa.eu/bg/notice/-/detail/549916-2026
549950-2026;2026-08-06T22:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – Elektrische Anlagen BA2;Landratsamt Erlangen-Höchstadt;Erlangen;602666.41;;45311200 45315000 45311000 45317000 45315100 45312100 45315600;80;https://ted.europa.eu/bg/notice/-/detail/549950-2026
547039-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Aufzügen – 0039 - Rottal-Inn Kliniken KU Eggenfelden - Neubau OP-/Intensivabteilung - Aufzugsanlagen;Rottal-Inn Kliniken KU;Eggenfelden;;2026-09-29T11:00:00.000Z;45313100;63;https://ted.europa.eu/bg/notice/-/detail/547039-2026
547062-2026;2026-08-06T22:00:00.000Z;Deutschland – Stromversorgungsanlagen – Justizvollzugsanstalt Torgau Sozialtherapie;Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale, Zentralstelle Vergabe- und Vertragsmanagement;Dresden;;2026-09-07T07:00:00.000Z;45315300;63;https://ted.europa.eu/bg/notice/-/detail/547062-2026
547101-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Sanitäreinrichtungen – Anbau Unesco-Schule, 2. BA - Sanitär;Stadt Kamp-Lintfort;Kamp-Lintfort;;2026-08-25T08:00:00.000Z;45332400;63;https://ted.europa.eu/bg/notice/-/detail/547101-2026
547128-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Sanitäreinrichtungen – Sanitärtechnik, Medien, Druckluft, GCT, Ink VE4042;GCT lncubator Berlin GmbH;Berlin;;2026-09-03T08:00:00.000Z;45332400;63;https://ted.europa.eu/bg/notice/-/detail/547128-2026
547613-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Fernmeldeanlagen – Medientechnik;Sprinkenhof GmbH;Hamburg;;2026-08-17T10:00:00.000Z;45314000 45314300;48;https://ted.europa.eu/bg/notice/-/detail/547613-2026
548056-2026;2026-08-06T22:00:00.000Z;Deutschland – Elektrotechnikinstallation – MSR-Technik, GCT, Ink VE4060;GCT lncubator Berlin GmbH;Berlin;;2026-09-08T08:00:00.000Z;45315100;63;https://ted.europa.eu/bg/notice/-/detail/548056-2026
548083-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Lüftungsanlagen – MI38_BAY 100_Neubau Wohnheim und Förderstätte Bayreuth;Regens-Wagner-Stiftung Michelfeld als Rechtsträger von Regens Wagner Michelfeld vertreten durch die Direktion der Regens-Wagner-Stiftungen;Dillingen;;2026-09-15T09:00:00.000Z;45331210;63;https://ted.europa.eu/bg/notice/-/detail/548083-2026
548091-2026;2026-08-06T22:00:00.000Z;Deutschland – Bauarbeiten für Wasser- und Abwasserrohrleitungen – Erschließung Industriegebiet - Straßen- und Tiefbauleistungen;Stadt Wertheim;Wertheim;;2026-08-31T09:00:00.000Z;45316110;63;https://ted.europa.eu/bg/notice/-/detail/548091-2026
548102-2026;2026-08-06T22:00:00.000Z;Deutschland – Kabelinfrastruktur – ESTW Abelitz_KTB, Gründungen Signale, bautechnische Erneuerung von BÜ Strecke 1570;DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16);Frankfurt Main;;2026-09-10T09:00:00.000Z;45314300;63;https://ted.europa.eu/bg/notice/-/detail/548102-2026
548141-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Lüftungs- und Klimaanlagen – Gymnasium Füssen - Lüftung BA 1-3;Landkreis Ostallgäu;Marktoberdorf;;2026-09-02T08:20:00.000Z;45331200;63;https://ted.europa.eu/bg/notice/-/detail/548141-2026
548248-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Lüftungsanlagen – Lüftungsinstallation nach DIN 18379 - Neubau Kreissporthalle Lörrach;Landratsamt Lörrach, - Vergabestelle -;Lörrach;;2026-09-15T12:00:00.000Z;45331210;63;https://ted.europa.eu/bg/notice/-/detail/548248-2026
548270-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Lüftungsanlagen – KARLA Verwaltungs- und Bildungszentrum - Lüftung II;Landratsamt Karlsruhe, Amt für Gebäudemanagement, Bauverwaltung;Karlsruhe;;2026-09-03T08:00:00.000Z;45331210;63;https://ted.europa.eu/bg/notice/-/detail/548270-2026
548864-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Aufzügen – Aufzugsanlagen / Ennigerloh Neubau Dreifeldsporthalle;Stadt Ennigerloh;Ennigerloh;;2026-09-07T06:59:00.000Z;45313100;63;https://ted.europa.eu/bg/notice/-/detail/548864-2026
549159-2026;2026-08-06T22:00:00.000Z;Deutschland – Bauarbeiten für Gebäude im Gesundheitswesen – NUK - Zentralisierung Nuklearmedizin in Haus 3 - Los 416 Aufzugsanlagen;Universitätsklinikum Leipzig AöR;Leipzig;;2026-09-09T11:00:00.000Z;45313100;63;https://ted.europa.eu/bg/notice/-/detail/549159-2026
549262-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Schaltanlagen – Gymnasium Füssen - MSR-Technik;Landkreis Ostallgäu;Marktoberdorf;;2026-09-02T08:30:00.000Z;45315700;63;https://ted.europa.eu/bg/notice/-/detail/549262-2026
549322-2026;2026-08-06T22:00:00.000Z;Deutschland – Elektrotechnikinstallation – Ludwig-Uhland-Gymnasium Generalsanierung;Stadtverwaltung Kirchheim unter Teck;Kirchheim unter Teck;;2026-09-15T07:30:00.000Z;45315100 45331210;63;https://ted.europa.eu/bg/notice/-/detail/549322-2026
549941-2026;2026-08-06T22:00:00.000Z;Deutschland – Rohbauarbeiten – Neubau HIPSII.2: VE03.05 - Rohbauarbeiten;Helmholtz-Zentrum für Infektionsforschung GmbH;Braunschweig;;2026-09-10T07:00:00.000Z;45312310;63;https://ted.europa.eu/bg/notice/-/detail/549941-2026
550029-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Lüftungsanlagen – Anbau Unesco-Schule, 2. BA - Lüftung;Stadt Kamp-Lintfort;Kamp-Lintfort;;2026-08-25T07:00:00.000Z;45331210;63;https://ted.europa.eu/bg/notice/-/detail/550029-2026
550054-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Schaltanlagen – Gebäudeautomation - Neubau Stadthaus 4 - Bauwerke Münster GmbH;Bauwerke Münster GmbH;Münster;;2026-08-18T10:00:00.000Z;45315700;48;https://ted.europa.eu/bg/notice/-/detail/550054-2026
550111-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Brandmeldeanlagen – Neubau einer offenen Ganztagsgrundschule Installation BMA;Stadt Wuppertal;Wuppertal;;2026-09-11T06:00:00.000Z;45312100;63;https://ted.europa.eu/bg/notice/-/detail/550111-2026
550126-2026;2026-08-06T22:00:00.000Z;Deutschland – Stahlbetonarbeiten – Kläranlage Aurich-Haxtum: Bau Faulung II - Rohbau;Stadt Aurich;Aurich;;2026-09-08T09:14:00.000Z;45312310;63;https://ted.europa.eu/bg/notice/-/detail/550126-2026
550321-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Aufzügen – Generalübernehmerleistungen für die Planung und Errichtung eines Kantinenaufzugs, ECA-2026-047;Bundesdruckerei GmbH;Berlin;;2026-08-28T08:00:00.000Z;45313100;63;https://ted.europa.eu/bg/notice/-/detail/550321-2026
547080-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Pestalozzischule, Wiesbaden;WiBau Gesellschaft mbH;Wiesbaden;113557.94;;45331000;60;https://ted.europa.eu/bg/notice/-/detail/547080-2026
547105-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Elektroanlagen – Vst Duisburg Hbf - Neubau Gleisfeldbeleuchtung Nord- und Südkopf;DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16);Frankfurt Main;0;;45311000;60;https://ted.europa.eu/bg/notice/-/detail/547105-2026
547342-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Lüftungs- und Klimaanlagen – Raumlufttechnische Anlagen BA2;Landratsamt Erlangen-Höchstadt;Erlangen;287023.6;;45331200;60;https://ted.europa.eu/bg/notice/-/detail/547342-2026
547687-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – VE_4-020.1_Heizung-Kälte;Land Hessen, vertreten durch den Landesbetrieb Bau und Immobilien Hessen, Zentrale Vergabe;Bad Nauheim;121147.46;;45331000;60;https://ted.europa.eu/bg/notice/-/detail/547687-2026
547711-2026;2026-08-06T22:00:00.000Z;"Deutschland – Elektroinstallationsarbeiten – POS Süd, PfA 2, Kehl - Appenweier; Elektrische Energieanlagen";DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16);Frankfurt Main;1;;45311200;60;https://ted.europa.eu/bg/notice/-/detail/547711-2026
548196-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Elektroanlagen – ETCS_KoRA_TP-SW_ONL_TK-Kabelverlegung, Montage u. Systemschränke;DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16);Frankfurt Main;0;;45311000;60;https://ted.europa.eu/bg/notice/-/detail/548196-2026
548849-2026;2026-08-06T22:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – 053-05 PV-Anlage;Landkreis Berchtesgadener Land;Bad Reichenhall;61379.41;;45311200;60;https://ted.europa.eu/bg/notice/-/detail/548849-2026
548978-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Lüftungs- und Klimaanlagen – SLUB Interim Haus F;Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale, Zentralstelle Vergabe- und Vertragsmanagement;Dresden;803515.9;;45331200;60;https://ted.europa.eu/bg/notice/-/detail/548978-2026
548986-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Elektroanlagen – ESTW Stadthagen: TK-Bauleistung EMA/BMA Strecke 1700;DB InfraGO AG – Geschäftsbereich Fahrweg (Bukr 16);Frankfurt Main;0;;45311000;60;https://ted.europa.eu/bg/notice/-/detail/548986-2026
549279-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Elektroanlagen – Stadt Löhne, Umbau Bahnhof zum 3. Ort – Elektroarbeiten/ Starkstrom u. Beleuchtungsanlagen;Kreis Herford im Auftrag der Stadt Löhne;Herford;0;;45311000;60;https://ted.europa.eu/bg/notice/-/detail/549279-2026
549849-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von elektrischen Leitungen – Gebäude- und Anlagenautomation BA2;Landratsamt Erlangen-Höchstadt;Erlangen;53874.42;;45310000;60;https://ted.europa.eu/bg/notice/-/detail/549849-2026
548765-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Sanitäreinrichtungen – Errichtung eines klimaneutralen Verwaltungsgebäudes - Sanitär;Kreis Stormarn;Bad Oldesloe;;2026-08-12T06:30:00.000Z;45332400;48;https://ted.europa.eu/bg/notice/-/detail/548765-2026
549356-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Brandmeldeanlagen – Neubau Straßenmeisterei Calw - Brandmeldeanlage (BMA);Landkreis Calw, Gebäudemanagement und Liegenschaften;Calw;;;45312100;48;https://ted.europa.eu/bg/notice/-/detail/549356-2026
549394-2026;2026-08-06T22:00:00.000Z;Deutschland – Installation von Schaltanlagen – TGA Gebäudeautomation, MSR - Neubau Gymnasium Herrsching;Landratsamt Starnberg;Starnberg;;;45315700;48;https://ted.europa.eu/bg/notice/-/detail/549394-2026
549639-2026;2026-08-06T22:00:00.000Z;Deutschland – Bauarbeiten – Sanitärinstallation;Kirchenlamitz;Kirchenlamitz;;;45332400;48;https://ted.europa.eu/bg/notice/-/detail/549639-2026
547151-2026;2026-08-06T22:00:00.000Z;Deutschland – Bauarbeiten – VE461 Aufzug;Deutsches Institut für Ernährungsforschung Potsdam-Rehbrücke;Nuthetal;84344.48;;45313100;40;https://ted.europa.eu/bg/notice/-/detail/547151-2026
543729-2026;2026-08-05T22:00:00.000Z;Deutschland – Arbeiten an Wasseraufbereitungsanlagen – Schwimmbadtechnik inkl. Gebäudeautomation Schwimmbadsanierungen SZR MMS;Rhein-Erft-Kreis;Bergheim;;2026-09-08T08:00:00.000Z;45310000;83;https://ted.europa.eu/bg/notice/-/detail/543729-2026
544049-2026;2026-08-05T22:00:00.000Z;"Deutschland – Bauarbeiten für Wohnhäuser – BV Hamburger Allee 2-22: Modernisierung als GU-Vergabe auf ""Technisches Minimum"" im Namen der WGS";WGS - Wohnungsgesellschaft Schwerin mbH;Schwerin;;2026-09-21T08:00:00.000Z;45311000 45330000;83;https://ted.europa.eu/bg/notice/-/detail/544049-2026
544385-2026;2026-08-05T22:00:00.000Z;Deutschland – Bauarbeiten – VE Heizungs- und Sanitärinstallationen (KG 410 & KG 420), Herrichtung und brandschutztechnische Neugliederung der Bürogebäude, HOCHBAU-25, Verwaltungsbebäude, Junggesellenstraße 6-8, 44787 Bochum;Stadt Bochum, Referat Zentrale Vergabestelle;Bochum;;2026-08-18T08:00:00.000Z;45331000 45332400 45332200 45332300 45331100;68;https://ted.europa.eu/bg/notice/-/detail/544385-2026
544672-2026;2026-08-05T22:00:00.000Z;Deutschland – Installation von Elektroanlagen – Generalsanierung Dreifachsporthalle Weißenburg i.Bay.;Landkreis Weißenburg-Gunzenhausen;Weißenburg;;2026-09-09T08:30:00.000Z;45311000 45311100 45311200 45317000;83;https://ted.europa.eu/bg/notice/-/detail/544672-2026
544691-2026;2026-08-05T22:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Lüftung - Biochemie;Johannes Gutenberg-Universität Mainz;Mainz;;2026-09-07T07:55:00.000Z;45331000;83;https://ted.europa.eu/bg/notice/-/detail/544691-2026
544837-2026;2026-08-05T22:00:00.000Z;"Deutschland – Elektroinstallationsarbeiten – Neubau Bildungscampus Ezach; PV-Anlage";Stadt Leonberg;Leonberg;;2026-09-08T08:00:00.000Z;45311200;83;https://ted.europa.eu/bg/notice/-/detail/544837-2026
545082-2026;2026-08-05T22:00:00.000Z;Deutschland – Bauarbeiten – Gebäudeautomation - Biochemie;Johannes Gutenberg-Universität Mainz;Mainz;;2026-09-07T07:55:00.000Z;45311200;83;https://ted.europa.eu/bg/notice/-/detail/545082-2026
545096-2026;2026-08-05T22:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Generalsanierung Dreifachsporthalle Weißenburg i.Bay.;Landkreis Weißenburg-Gunzenhausen;Weißenburg;;2026-09-08T08:30:00.000Z;45331000 45331100;83;https://ted.europa.eu/bg/notice/-/detail/545096-2026
545138-2026;2026-08-05T22:00:00.000Z;Deutschland – Bau von weiterführenden Schulen – Bildungscampus BOS - Fachklassenausstattung Naturwissenschaften;Stadt Spremberg - Vergabestelle;Spremberg;;2026-09-10T08:00:00.000Z;45330000;83;https://ted.europa.eu/bg/notice/-/detail/545138-2026
545305-2026;2026-08-05T22:00:00.000Z;Deutschland – Installation von Elektroanlagen – Neubau Betriebshof Chemnitz Hauptbahnhof (BCH), VE0.05, Lieferung, Inbetriebnahme Trafostationen;Verkehrsverbund Mittelsachsen GmbH;Chemnitz;;2026-09-04T08:00:00.000Z;45311000 45314310 45315300 45315500 45315600 45315700 45317200;83;https://ted.europa.eu/bg/notice/-/detail/545305-2026
545883-2026;2026-08-05T22:00:00.000Z;Deutschland – Installation von Beleuchtungs- und Signalanlagen – SV-CNI-260805-002 - Sicherheitsbeleuchtungszentralen an Bahnhöfen, Elektroinstallation;Stadtwerke München GmbH;München;;2026-09-18T10:00:00.000Z;45316000 45311200;83;https://ted.europa.eu/bg/notice/-/detail/545883-2026
545926-2026;2026-08-05T22:00:00.000Z;Deutschland – Einbau von Türen und Fenstern – Gemeinde Gägelow - Erweiterung Regionale Schule mit Grundschule Proseken;Stadt Grevesmühlen;Grevesmühlen;;2026-09-08T07:15:00.000Z;45311200;83;https://ted.europa.eu/bg/notice/-/detail/545926-2026
545981-2026;2026-08-05T22:00:00.000Z;Deutschland – Installation von Elektroanlagen – Universität Leipzig, Veterinärmedizin, Institut Pathologie, Grundsanierung;Staatsbetrieb Sächsisches Immobilien- und Baumanagement, Zentrale, Zentralstelle Vergabe- und Vertragsmanagement;Dresden;;2026-08-18T07:00:00.000Z;45311000;68;https://ted.europa.eu/bg/notice/-/detail/545981-2026
546278-2026;2026-08-05T22:00:00.000Z;Deutschland – Baustelleneinrichtung – Projekt Umbau Btf. Nord 2. BA - VE501 Baustelleneinrichtung: Los 1: Baustelleneinrichtung Los 2: Baustromversorgung und Baustellenbeleuchtung;Kölner Verkehrs-Betriebe AG;Köln;;2026-09-07T08:00:00.000Z;45311200 45317000 45317300;83;https://ted.europa.eu/bg/notice/-/detail/546278-2026
546456-2026;2026-08-05T22:00:00.000Z;Deutschland – Sonstige Elektroinstallationsarbeiten – Küchenmanagement-System;Gesundheit Nord gGmbH;Bremen;;2026-09-07T08:00:00.000Z;45317000;83;https://ted.europa.eu/bg/notice/-/detail/546456-2026
546949-2026;2026-08-05T22:00:00.000Z;Deutschland – Installation von Heizungs-, Lüftungs- und Klimaanlagen – Kita Oberer Brühl - Heizungsinstallation;Stadt Villingen-Schwenningen, RefBM - Zentrale Vergabestelle;Villingen-Schwenningen;;2026-09-10T07:00:00.000Z;45331000;83;https://ted.europa.eu/bg/notice/-/detail/546949-2026
543901-2026;2026-08-05T22:00:00.000Z;Deutschland – Installateurarbeiten – GS Stürzelberg Los 1 OGS Altbau und Anbau Heizungstechnik, Los 2 OGS Altbau und Anbau Sanitärtechnik;Stadt Dormagen - Zentrale Submissionsstelle;Dormagen;518986.04;;45330000 45331000 45317000 45332400 45332200;80;https://ted.europa.eu/bg/notice/-/detail/543901-2026
543972-2026;2026-08-05T22:00:00.000Z;Deutschland – Elektroinstallationsarbeiten – Bildungscampus - Neue Oberschule in Görlitz | Los 5001 - Elektroinstallation | Offenes Verfahren gemäß § 3 Nr. 1 VOB/A EU;Stadtverwaltung Görlitz;Görlitz;1113473.39;;45311200;80;https://ted.europa.eu/bg/notice/-/detail/543972-2026
544754-2026;2026-08-05T22:00:00.000Z;Deutschland – Installation von Elektroanlagen – Optimierung/Dekarbonisierung der Kläranlage, Elektrotechnische Einbindung Rechengebäude mit PV und Gasspeicher;Stadt Bad Kissingen;Bad Kissingen;752591.15;;45311000 45311200 45312310 45317300 45315700;80;https://ted.europa.eu/bg/notice/-/detail/544754-2026
544771-2026;2026-08-05T22:00:00.000Z;Deutschland – Installation von elektrischen Leitungen – 37_STF-RZD: Stadtteilfeuerwehr Reitzendorf- Neubau Gerätehaus - Los 41 Elektro;Landeshauptstadt Dresden, GB Wirtschaft, Digitales, Personal und Sicherheit, Zentrales Vergabebüro;Dresden;331839.53;;45310000;80;https://ted.europa.eu/bg/notice/-/detail/544771-2026
545247-2026;2026-08-05T22:00:00.000Z;Deutschland – Bauarbeiten – 1H0007, Neubau Feuerwehr Ahrweiler - Los 075 Raumlufttechnische Anlagen;Aufbau- und Entwicklungsgesellschaft Bad Neuenahr-Ahrweiler mbH;Bad Neuenahr-Ahrweiler;609016;;45331000;80;https://ted.europa.eu/bg/notice/-/detail/545247-2026
545781-2026;2026-08-05T22:00:00.000Z;Deutschland – Installation von elektrischen Leitungen – Elektro- und Blitzschutzanlage im Rahmen der Generalsanierung der Grundschule Kordel;Verbandsgemeindeverwaltung Trier-Land;Trier;457525.75;;45310000 45312310;80;https://ted.europa.eu/bg/notice/-/detail/545781-2026
546867-2026;2026-08-05T22:00:00.000Z;Deutschland – Installateurarbeiten – Auftragsänderung 2: Bahnhof Los 36 -Aufarbeitung Kastenfenster Abschnitt A2;Wohnungsbaugesellschaft der Stadt Wittenberge mbH;Wittenberge;186588;;45330000;80;https://ted.europa.eu/bg/notice/-/detail/546867-2026
545351-2026;2026-08-05T22:00:00.000Z;Deutschland – Installation von kältetechnischen Anlagen – HD, Uni, Neubau Life-inspired Engineering Molecular Systems (LEMS), 1. BA Heizanlagen und Kältetechnik;Vermögen und Bau Baden-Württemberg, Amt Mannheim und Heidelberg Dienstsitz Heidelberg;Heidelberg;2857410.32;2026-09-14T21:59:00.000Z;45331231;75;https://ted.europa.eu/bg/notice/-/detail/545351-2026
